"unique_id","PERWT","SEX","EDUC","INCWAGE"
"2010012801761",10764.6,2,6,0
"2010012804561",19432.2,1,7,0
"2010012807351",9366.6,2,11,0
"2010012807352",9786,1,8,0
"2010012808751",9226.8,1,7,114000
"2010012808752",11603.4,2,6,37000
"2010012808753",9366.6,1,6,0
"2010012810151",9925.8,1,6,37100
"2010012810152",15098.4,2,8,10700
"2010012812941",2935.8,2,6,15000
"2010012814341",10624.8,2,6,0
"2010012815741",10764.6,2,8,29000
"2010012818541",10764.6,2,6,0
"2010012819931",18453.6,1,6,0
"2010012819932",18873,2,10,0
"2010012821331",7549.2,1,6,0
"2010012822731",2376.6,1,11,330000
"2010012822732",2516.4,1,10,50000
"2010012826921",27540.6,2,6,20000
"2010012828321",12721.8,2,8,16800
"2010012831121",7689,2,10,0
"2010012831122",7689,2,11,0
"2010012832521",35089.8,1,6,0
"2010012832522",37047,2,6,34000
"2010012835311",8527.8,2,6,0
"2010012836711",37186.8,2,6,0
"2010012836712",38584.8,1,6,0
"2010012838111",9925.8,2,7,25000
"2010012838112",13420.8,2,7,30000
"2010012838113",8947.2,1,7,15000
"2010012839511",12302.4,1,3,0
"2010012840901",6710.4,1,6,22000
"2010012842301",7549.2,1,10,125000
"2010012842302",8388,2,11,125000
"2010012843701",9226.8,1,6,0
"2010012843702",9366.6,2,6,0
"2010012846501",26701.8,1,6,0
"2010012847891",9226.8,2,6,45000
"2010012847892",9925.8,1,6,0
"2010012847893",9506.4,1,10,27000
"2010012849291",13420.8,2,8,0
"2010012850691",13420.8,1,6,52000
"2010012852091",25164,2,6,26000
"2010012853491",12022.8,1,6,3400
"2010012853492",11883,2,4,0
"2010012854881",10485,2,11,84000
"2010012854882",10764.6,1,11,0
"2010012856281",17894.4,2,6,0
"2010012856282",19991.4,1,6,40000
"2010012857681",8667.6,1,6,0
"2010012857682",10624.8,2,6,0
"2010012859081",11603.4,2,7,10600
"2010012861871",9226.8,2,7,46000
"2010012864671",32154,1,6,20000
"2010012866071",26282.4,2,6,0
"2010012868861",10624.8,2,10,28000
"2010012868862",9646.2,1,11,1e+05
"2010012870261",8248.2,2,8,40000
"2010012870262",25723.2,1,8,0
"2010012871661",10345.2,1,11,68000
"2010012871662",11883,2,10,80000
"2010012873061",8947.2,2,11,56000
"2010012873062",7269.6,1,5,3000
"2010012874461",31315.2,1,3,0
"2010012874462",27261,2,1,0
"2010012875851",5731.8,1,7,56000
"2010012875852",12022.8,1,6,59000
"2010012878651",8947.2,1,10,120000
"2010012878652",10065.6,2,10,0
"2010012880051",12582,2,6,7800
"2010012880052",16077,1,6,53000
"2010012881451",7269.6,1,8,35000
"2010012881452",6430.8,2,7,22000
"2010012882841",18313.8,2,3,7000
"2010012882845",12861.6,1,3,13000
"2010012884241",11603.4,2,6,36000
"2010012884242",14119.8,1,6,0
"2010012885641",12022.8,2,6,0
"2010012887041",18313.8,1,2,0
"2010012887042",17195.4,2,2,0
"2010012888441",12442.2,1,6,0
"2010012889831",11044.2,2,8,40000
"2010012889832",11323.8,1,10,175000
"2010012889833",10485,1,3,1000
"2010012891231",43477.8,1,6,2000
"2010012892631",7828.8,1,10,0
"2010012894031",21389.4,2,10,105000
"2010012895431",11323.8,1,11,330000
"2010012895432",12162.6,2,11,0
"2010012896821",9786,2,10,5000
"2010012896822",10205.4,2,4,0
"2010012898221",8807.4,2,8,0
"2010012899621",10485,1,11,85000
"2010012899622",10764.6,2,6,2500
"2010012901021",10904.4,1,3,0
"2010012902421",13840.2,1,5,15000
"2010012902422",32014.2,1,6,15000
"2010012902423",31874.4,2,7,0
"2010012903811",11323.8,2,7,0
"2010012906611",9786,2,6,24000
"2010012908011",8108.4,2,6,19200
"2010012909411",12442.2,2,11,20900
"2010012910801",12442.2,1,10,0
"2010012910802",13281,2,11,0
"2010012912201",90171,1,6,0
"2010012913601",9506.4,2,7,23800
"2010012913602",17614.8,1,6,17500
"2010012913603",15098.4,1,6,20000
"2010012916401",18174,2,8,0
"2010012917791",7549.2,2,7,0
"2010012919191",7828.8,2,10,60000
"2010012920591",10764.6,1,6,0
"2010012920592",10485,2,6,0
"2010012923391",3774.6,1,2,0
"2010012924781",8108.4,1,10,27000
"2010012924782",8527.8,2,6,32000
"2010012926181",32853,1,1,0
"2010012926182",30756,2,6,0
"2010012927581",9506.4,2,6,0
"2010012928981",10345.2,1,10,0
"2010012928982",10624.8,2,6,27000
"2010012928983",13141.2,1,8,32000
"2010012928984",13141.2,1,7,0
"2010012930381",10624.8,2,10,0
"2010012930382",11184,1,11,39600
"2010012933171",21948.6,2,7,40000
"2010012933172",24465,1,7,32000
"2010012934571",11883,1,8,30000
"2010012935971",6850.2,1,11,0
"2010012935972",6710.4,2,7,0
"2010012937371",8527.8,1,10,0
"2010012937372",15098.4,2,10,146000
"2010012938761",8248.2,2,6,20000
"2010012938764",12302.4,2,2,0
"2010012938765",10205.4,1,6,0
"2010012940161",10065.6,1,10,27000
"2010012941561",8667.6,1,6,18000
"2010012941562",14958.6,2,10,33000
"2010012942961",9925.8,1,2,18700
"2010012942962",25303.8,1,1,16000
"2010012942963",25164,1,2,0
"2010012942964",25164,1,2,18700
"2010012944361",11883,1,4,0
"2010012944362",11603.4,2,10,0
"2010012945751",10345.2,1,11,0
"2010012945752",10345.2,2,10,0
"2010012947151",11323.8,2,10,0
"2010012948551",21529.2,1,7,0
"2010012949951",9087,2,7,31000
"2010012951351",9366.6,1,6,0
"2010012951352",15098.4,1,8,0
"2010012952741",9366.6,2,10,35000
"2010012952743",14399.4,2,6,0
"2010012954141",7828.8,1,6,50000
"2010012954142",8527.8,2,6,3000
"2010012955541",13700.4,1,6,40000
"2010012955542",9786,2,5,0
"2010012956941",27680.4,1,3,6000
"2010012958341",6990,1,8,22000
"2010012958342",8667.6,2,8,24800
"2010012959731",9226.8,1,10,0
"2010012959732",8388,2,7,59000
"2010012959733",13420.8,1,10,3500
"2010012961131",7409.4,1,10,87000
"2010012961132",8108.4,2,8,31000
"2010012961133",9366.6,2,4,0
"2010012962531",31035.6,1,6,0
"2010012962532",21669,2,7,0
"2010012965331",14818.8,2,4,0
"2010012965332",26002.8,2,6,600
"2010012965333",27400.8,1,6,15500
"2010012966721",9366.6,2,7,3000
"2010012966722",10485,1,7,40000
"2010012969521",8388,1,10,70000
"2010012969522",6710.4,2,10,19000
"2010012969525",16496.4,1,10,0
"2010012969526",12162.6,2,6,0
"2010012969527",9646.2,2,10,0
"2010012970921",24744.6,1,7,0
"2010012972321",8388,1,11,0
"2010012973711",15238.2,1,7,0
"2010012973712",11883,2,8,0
"2010012973713",14539.2,1,6,12000
"2010012973714",19152.6,1,4,0
"2010012975111",11603.4,2,10,35000
"2010012975112",10205.4,1,10,330000
"2010012975113",15657.6,1,6,2000
"2010012976511",24465,1,6,30000
"2010012976512",32293.8,2,1,0
"2010012979311",27400.8,1,11,0
"2010012979312",29078.4,2,10,0
"2010012979313",42499.2,2,10,0
"2010012980701",14958.6,1,10,72000
"2010012980702",18453.6,2,6,0
"2010012983501",7409.4,2,6,0
"2010012983502",8388,1,8,72000
"2010012984901",9925.8,2,11,60000
"2010012984902",10485,1,11,1e+05
"2010012987691",7129.8,2,6,25000
"2010012989091",8947.2,1,11,0
"2010012989092",9786,2,6,0
"2010012990491",10764.6,2,10,21300
"2010012990492",10485,1,11,48000
"2010012991891",8807.4,1,6,0
"2010012991892",8667.6,2,4,0
"2010012991893",11184,2,4,8000
"2010012991894",15937.2,1,5,40000
"2010012993291",11603.4,1,6,0
"2010012993292",9786,2,6,0
"2010012994681",24325.2,2,5,9600
"2010012994682",18733.2,1,5,0
"2010012994683",14259.6,1,4,0
"2010012994686",22507.8,1,6,60000
"2010012996081",7129.8,2,11,48000
"2010012996082",7409.4,1,8,0
"2010012996086",24465,1,6,0
"2010012997481",7269.6,1,5,0
"2010012997482",8248.2,2,6,20000
"2010012998881",11044.2,2,3,0
"2010012998882",11044.2,1,5,52000
"2010012998883",14399.4,1,5,0
"2010013000281",16356.6,1,6,16000
"2010013004471",8388,1,5,0
"2010013004472",9786,2,6,0
"2010013005871",10345.2,1,6,60000
"2010013005872",10065.6,2,6,20000
"2010013005873",13980,1,6,16000
"2010013007271",10764.6,2,6,0
"2010013008661",14259.6,2,6,0
"2010013008662",9366.6,1,6,0
"2010013010061",18733.2,1,6,27000
"2010013010062",14539.2,2,10,29000
"2010013011461",18313.8,1,6,2000
"2010013012861",23626.2,2,6,0
"2010013012862",29917.2,2,4,0
"2010013012864",29497.8,1,3,46000
"2010013015651",12162.6,2,6,0
"2010013017051",12302.4,2,6,0
"2010013017052",10764.6,1,6,0
"2010013018451",9366.6,2,6,0
"2010013018452",12022.8,1,6,0
"2010013019851",11463.6,2,6,0
"2010013024041",6011.4,1,6,65000
"2010013024044",6291,2,6,25000
"2010013025441",7409.4,2,7,47800
"2010013026841",36208.2,2,7,0
"2010013026842",31594.8,1,6,7200
"2010013028241",9646.2,2,6,14000
"2010013028242",16776,1,6,800
"2010013029631",23067,1,6,0
"2010013031031",10764.6,2,6,0
"2010013031032",10624.8,1,6,0
"2010013032431",17195.4,2,6,22800
"2010013032432",27820.2,2,6,0
"2010013035231",10904.4,1,10,45000
"2010013035232",11044.2,2,6,50000
"2010013036621",25723.2,1,6,15300
"2010013036622",22368,2,10,0
"2010013038021",22647.6,1,6,30000
"2010013038022",51726,1,5,0
"2010013039421",12861.6,2,6,0
"2010013039422",10764.6,1,6,0
"2010013040821",8108.4,1,8,63000
"2010013040822",6570.6,2,10,53000
"2010013042221",8388,2,7,2400
"2010013042222",10764.6,1,6,1900
"2010013043611",9786,2,10,0
"2010013045011",9925.8,1,6,47000
"2010013045012",9506.4,2,6,28000
"2010013046411",8248.2,2,11,61000
"2010013046412",7968.6,1,7,43000
"2010013046413",11463.6,2,7,36000
"2010013047811",23905.8,1,6,0
"2010013047812",23067,2,6,0
"2010013047813",37466.4,1,7,35000
"2010013047815",27121.2,2,7,0
"2010013049211",9925.8,1,11,330000
"2010013049212",8388,2,8,57000
"2010013050601",12582,1,11,17600
"2010013050602",11323.8,2,7,0
"2010013052001",8527.8,2,4,0
"2010013054801",29218.2,1,11,48000
"2010013056201",6430.8,1,6,0
"2010013058991",8667.6,2,7,0
"2010013060391",16077,1,6,0
"2010013060392",12302.4,2,6,0
"2010013061791",11743.2,2,11,107000
"2010013063191",12582,1,6,0
"2010013064581",10345.2,2,11,0
"2010013064582",29917.2,2,11,0
"2010013065981",7828.8,2,3,0
"2010013065982",7129.8,1,3,0
"2010013067381",7828.8,1,6,130000
"2010013067382",8108.4,2,6,9000
"2010013067383",10065.6,2,7,5000
"2010013067384",6710.4,1,5,3000
"2010013068781",15657.6,2,6,16000
"2010013068786",27121.2,2,2,13000
"2010013070181",11184,2,8,11000
"2010013071571",7828.8,1,6,0
"2010013072971",9646.2,1,6,0
"2010013072972",8807.4,2,6,10600
"2010013072973",13001.4,1,6,5000
"2010013074371",24465,1,7,33500
"2010013074372",26002.8,2,8,32700
"2010013075771",10904.4,2,6,36000
"2010013075772",10624.8,2,4,800
"2010013075773",17055.6,2,10,30000
"2010013075774",19152.6,2,3,3000
"2010013077171",33132.6,1,7,0
"2010013077172",29218.2,2,11,0
"2010013078561",9646.2,2,7,55000
"2010013078562",11184,1,8,17500
"2010013078563",13840.2,1,6,6700
"2010013078564",12861.6,2,5,2000
"2010013078565",14539.2,1,3,0
"2010013079961",9646.2,1,10,60000
"2010013079962",10065.6,2,8,40000
"2010013082761",22368,1,8,0
"2010013082762",23067,2,8,40000
"2010013084161",10624.8,2,3,15000
"2010013084162",9925.8,1,3,0
"2010013086951",11323.8,2,7,0
"2010013088351",10624.8,2,7,0
"2010013088352",16496.4,1,10,0
"2010013089751",25863,1,10,40000
"2010013089752",21808.8,2,6,0
"2010013091151",11603.4,1,11,0
"2010013092541",11743.2,2,10,10000
"2010013093941",14818.8,1,7,0
"2010013095341",10485,1,10,95000
"2010013095342",9925.8,2,7,0
"2010013096741",9226.8,1,6,0
"2010013096742",9925.8,2,7,44500
"2010013098141",10764.6,2,10,0
"2010013099531",6570.6,1,8,42500
"2010013099532",7269.6,2,7,0
"2010013100931",6990,1,10,65000
"2010013102331",24185.4,2,6,21000
"2010013102332",31734.6,1,6,22000
"2010013103731",5312.4,2,2,0
"2010013105131",11743.2,1,6,108000
"2010013105132",11044.2,2,10,70000
"2010013106521",11044.2,1,10,1000
"2010013107921",9506.4,1,10,0
"2010013107922",7689,2,10,0
"2010013109321",10764.6,2,6,37100
"2010013109322",8527.8,1,7,30400
"2010013110721",11603.4,2,10,38000
"2010013110722",13281,1,8,75000
"2010013110723",21669,1,7,10000
"2010013112121",9506.4,1,11,14400
"2010013112122",9646.2,2,7,0
"2010013112123",15517.8,2,6,37000
"2010013112126",14679,1,6,37000
"2010013113511",28519.2,2,10,39000
"2010013113512",33272.4,1,10,41000
"2010013114911",8388,1,7,42000
"2010013117711",9506.4,2,7,0
"2010013119111",30476.4,1,10,55000
"2010013119112",31175.4,2,10,330000
"2010013121901",7689,2,7,13000
"2010013121902",6011.4,1,5,26000
"2010013121903",8947.2,1,3,0
"2010013123301",1957.2,1,10,165000
"2010013124701",9366.6,1,10,150000
"2010013124702",10065.6,2,6,0
"2010013126101",19991.4,1,7,0
"2010013127491",7549.2,1,11,0
"2010013127492",7549.2,2,11,0
"2010013128891",26701.8,2,2,21000
"2010013128892",21389.4,1,8,2400
"2010013128893",21109.8,1,6,11000
"2010013128894",15098.4,2,4,2500
"2010013130291",8947.2,2,6,7700
"2010013131691",32992.8,2,7,64000
"2010013131692",32853,1,6,55000
"2010013133091",11044.2,2,6,0
"2010013134481",19711.8,2,6,12000
"2010013134482",19292.4,1,6,7400
"2010013134483",22368,2,3,0
"2010013135881",16077,2,10,16000
"2010013137281",16077,1,6,6000
"2010013138681",8947.2,2,11,0
"2010013140081",12861.6,2,11,53000
"2010013140082",11184,1,11,54000
"2010013140084",16636.2,2,10,0
"2010013141471",12861.6,2,10,0
"2010013142871",6430.8,1,6,42000
"2010013142872",7828.8,1,6,0
"2010013142873",9925.8,1,4,0
"2010013142875",13700.4,2,6,4000
"2010013142876",11463.6,1,6,0
"2010013144271",9646.2,1,10,0
"2010013144272",11463.6,1,10,65000
"2010013145672",15238.2,1,5,14400
"2010013147071",6710.4,2,7,0
"2010013147072",6291,1,3,18000
"2010013147073",9925.8,2,7,3500
"2010013148461",10764.6,1,5,0
"2010013149861",14399.4,2,10,0
"2010013149862",12022.8,1,10,110000
"2010013151261",11323.8,1,8,15000
"2010013154061",7129.8,2,6,22100
"2010013154062",18453.6,1,6,14500
"2010013155451",9786,1,3,0
"2010013155452",8667.6,2,3,0
"2010013155453",10485,2,4,0
"2010013156851",13700.4,1,6,12000
"2010013161051",8108.4,1,6,1e+05
"2010013161052",7549.2,2,6,0
"2010013161053",7409.4,1,5,0
"2010013165241",8248.2,2,3,0
"2010013165242",14539.2,2,3,14000
"2010013165243",7549.2,1,5,0
"2010013165244",11463.6,2,3,0
"2010013166641",9646.2,1,10,330000
"2010013166642",11743.2,2,10,0
"2010013168041",9087,1,6,70000
"2010013168042",8667.6,2,6,50000
"2010013169431",9506.4,1,6,87000
"2010013169432",10345.2,2,6,0
"2010013172231",21669,2,11,56000
"2010013172232",26562,2,5,0
"2010013172234",20131.2,1,10,0
"2010013173631",8807.4,1,7,48000
"2010013173632",9925.8,2,11,90000
"2010013175031",10345.2,1,8,0
"2010013176421",8947.2,2,6,0
"2010013177821",11743.2,2,4,0
"2010013179221",9786,1,6,0
"2010013180621",10624.8,2,10,0
"2010013182021",12302.4,2,8,60000
"2010013182022",13560.6,1,8,25000
"2010013183411",26701.8,2,11,80000
"2010013184811",26002.8,2,7,1200
"2010013184812",47252.4,1,2,4800
"2010013186211",11603.4,1,6,0
"2010013186212",11184,2,6,0
"2010013189011",11184,2,7,17000
"2010013189012",11044.2,1,6,0
"2010013190401",7269.6,2,6,0
"2010013190402",6291,1,11,0
"2010013190403",7409.4,2,4,2200
"2010013191801",22368,1,6,0
"2010013191802",21109.8,2,6,0
"2010013191803",29637.6,2,6,15400
"2010013191807",33412.2,2,1,0
"2010013191808",37606.2,1,6,0
"2010013193201",6710.4,1,8,0
"2010013193202",7689,2,6,0
"2010013194601",8527.8,2,8,900
"2010013194603",7828.8,1,8,75000
"2010013196001",10485,2,6,0
"2010013196002",11044.2,1,6,30000
"2010013197391",3774.6,1,6,0
"2010013198791",10205.4,1,1,0
"2010013200191",6430.8,2,6,11000
"2010013201591",10904.4,2,10,37000
"2010013201592",14539.2,2,8,24000
"2010013202991",7968.6,1,10,0
"2010013202992",5452.2,2,6,2000
"2010013202993",8667.6,1,6,2000
"2010013204381",7968.6,2,10,36000
"2010013204382",7968.6,1,6,172000
"2010013205781",11184,1,6,58000
"2010013205782",12022.8,2,6,0
"2010013207181",9506.4,2,6,29000
"2010013207182",8108.4,1,5,18800
"2010013208581",9366.6,2,10,32000
"2010013208582",10764.6,1,8,50000
"2010013209981",11044.2,2,10,0
"2010013209982",10065.6,1,6,0
"2010013211371",8947.2,2,6,17000
"2010013211372",8248.2,1,5,2700
"2010013212771",6430.8,1,10,66000
"2010013212772",6430.8,2,8,11000
"2010013214171",25164,2,6,9000
"2010013215571",9925.8,2,7,22000
"2010013215572",10065.6,1,10,46000
"2010013216971",12302.4,1,6,0
"2010013218361",9786,2,8,26000
"2010013218362",12582,2,10,14000
"2010013218363",16776,2,7,22000
"2010013219761",9087,2,10,75000
"2010013219762",9226.8,2,11,110000
"2010013221161",10205.4,1,11,33000
"2010013221162",8108.4,2,8,23700
"2010013222561",6151.2,2,6,37000
"2010013222562",10065.6,1,7,70000
"2010013223961",7409.4,1,10,0
"2010013223962",7968.6,2,10,33000
"2010013225351",14399.4,2,5,0
"2010013226751",10904.4,1,8,125000
"2010013226752",12302.4,2,8,2000
"2010013228151",10485,2,6,0
"2010013229551",7129.8,2,3,12000
"2010013229552",12861.6,1,6,10000
"2010013232341",6710.4,2,6,25000
"2010013232342",7549.2,1,6,28000
"2010013232343",6291,2,4,0
"2010013233741",11323.8,1,6,16000
"2010013233742",10485,2,7,0
"2010013235141",21109.8,1,6,5700
"2010013236541",9506.4,2,3,0
"2010013239331",10624.8,1,11,0
"2010013239332",10764.6,2,6,0
"2010013240731",18453.6,2,8,39000
"2010013242131",26841.6,1,6,33000
"2010013243531",19711.8,1,7,4600
"2010013243532",20970,2,10,62000
"2010013244931",11323.8,1,10,120000
"2010013246321",10764.6,1,11,0
"2010013247721",12582,1,7,20000
"2010013247722",14259.6,2,10,18000
"2010013249121",8527.8,1,7,0
"2010013249122",8248.2,2,7,0
"2010013250521",9506.4,2,7,3900
"2010013251921",6570.6,2,6,5000
"2010013251922",12442.2,1,6,10000
"2010013253311",10764.6,2,10,75000
"2010013253312",12721.8,1,6,0
"2010013253313",11743.2,2,4,0
"2010013254711",8388,1,11,71000
"2010013256111",20690.4,1,6,32000
"2010013257511",20550.6,1,7,46000
"2010013258911",9087,1,6,0
"2010013260301",8807.4,1,7,0
"2010013261701",7409.4,2,1,0
"2010013261702",8807.4,1,2,0
"2010013261703",8667.6,2,5,0
"2010013263101",9786,2,6,65000
"2010013265901",10345.2,1,10,49000
"2010013267291",10205.4,2,6,32000
"2010013267292",15657.6,2,7,2000
"2010013268691",6710.4,1,6,43000
"2010013268692",6990,2,11,21000
"2010013268694",13560.6,2,5,0
"2010013268695",11603.4,2,4,0
"2010013270091",11463.6,2,6,0
"2010013270092",10764.6,1,6,110000
"2010013271491",12721.8,2,8,0
"2010013271492",13420.8,1,6,0
"2010013271494",20550.6,1,6,0
"2010013272891",9087,2,7,0
"2010013274281",11603.4,1,10,0
"2010013274282",11743.2,2,7,0
"2010013275681",11883,2,8,0
"2010013277081",10624.8,1,6,40000
"2010013277082",12582,2,8,28800
"2010013278481",12302.4,1,11,0
"2010013278482",12302.4,1,11,0
"2010013279881",9506.4,2,6,0
"2010013282671",10345.2,1,10,79000
"2010013282672",9226.8,2,6,50000
"2010013284071",12022.8,1,6,20000
"2010013284072",13001.4,2,8,5000
"2010013285471",7409.4,2,6,12000
"2010013286871",7968.6,1,10,30000
"2010013286872",8947.2,2,10,25000
"2010013286873",12302.4,2,2,0
"2010013288261",7549.2,2,10,0
"2010013288262",7689,1,11,0
"2010013289661",9925.8,1,7,56000
"2010013289662",3774.6,2,6,25000
"2010013291061",8667.6,1,6,28000
"2010013291062",9646.2,2,6,4000
"2010013291064",13141.2,1,8,8000
"2010013291065",6850.2,2,7,20000
"2010013292461",10065.6,1,7,0
"2010013293861",13700.4,1,7,120000
"2010013293862",11323.8,2,10,39900
"2010013295251",8248.2,2,6,0
"2010013298051",13560.6,1,11,84000
"2010013298052",11463.6,2,10,0
"2010013299451",7549.2,1,6,25000
"2010013299452",7549.2,2,7,24000
"2010013299453",12442.2,1,7,3000
"2010013303641",9646.2,1,6,0
"2010013305041",10904.4,1,10,15900
"2010013305042",9786,2,10,33300
"2010013306441",8667.6,1,10,0
"2010013306442",9506.4,2,6,0
"2010013307841",7828.8,2,11,28600
"2010013307842",11044.2,1,10,45000
"2010013307843",9366.6,1,10,0
"2010013309231",8807.4,1,7,104000
"2010013309232",8108.4,2,10,11100
"2010013310631",18873,1,7,24000
"2010013312031",10485,1,6,0
"2010013313431",6710.4,2,6,0
"2010013314831",10485,1,6,38000
"2010013314832",9226.8,2,10,41000
"2010013316221",4473.6,2,6,10000
"2010013317621",12582,1,11,16000
"2010013317622",10624.8,2,8,8000
"2010013319021",7689,1,6,36000
"2010013319022",7269.6,2,11,18000
"2010013320421",12302.4,1,10,59000
"2010013323211",6990,1,6,18000
"2010013324611",8667.6,2,11,38000
"2010013324614",13980,2,10,0
"2010013326011",12582,1,10,0
"2010013326012",10764.6,2,7,0
"2010013327411",13141.2,2,11,0
"2010013327412",34810.2,2,10,114000
"2010013328811",7409.4,2,8,40000
"2010013328812",12022.8,1,6,16200
"2010013328815",10624.8,2,7,0
"2010013330201",7269.6,2,6,17000
"2010013330204",3075.6,1,6,75000
"2010013331601",10624.8,1,6,8700
"2010013331602",9786,2,6,0
"2010013333001",9226.8,1,6,260
"2010013335801",7129.8,2,6,330000
"2010013335802",7828.8,1,6,55000
"2010013337191",9226.8,1,6,0
"2010013338591",7409.4,2,6,0
"2010013338592",8248.2,1,7,50000
"2010013339991",8667.6,1,10,48000
"2010013339992",8248.2,2,10,22000
"2010013341391",9087,2,7,0
"2010013341392",8388,1,10,0
"2010013342791",18034.2,2,6,15000
"2010013342792",14539.2,2,5,0
"2010013344181",11883,2,6,0
"2010013348381",10764.6,1,11,28000
"2010013348382",11184,2,8,48000
"2010013349781",11463.6,2,6,26000
"2010013349782",24465,2,6,26000
"2010013351171",35788.8,2,6,6000
"2010013352571",9366.6,2,6,0
"2010013353971",12442.2,1,10,40000
"2010013353972",12162.6,2,6,12100
"2010013353973",12442.2,2,5,0
"2010013356771",10624.8,1,6,0
"2010013356772",12302.4,2,4,8600
"2010013358161",7269.6,2,8,29900
"2010013359561",7269.6,2,7,15400
"2010013359565",9925.8,1,6,7800
"2010013360961",10485,2,6,0
"2010013363761",8388,1,10,64000
"2010013363762",8388,2,10,0
"2010013365151",9506.4,1,6,45000
"2010013365152",11184,2,8,0
"2010013365153",10904.4,1,3,0
"2010013366551",18453.6,2,8,50000
"2010013366552",16915.8,1,7,50000
